# Simple Labels + Strong LDCA PRM Training Progress
# Model: AdaptivePRM
# Loss: 50% ListNet + 50% MSE
# LDCA: Strong weighting (alpha_victim=2.0, alpha_lucky=1.5)
# Metrics: ranking_accuracy, spearman, loss, weight_stats, gradient_norm
# Format: {metrics_dict}

{'train/listnet_loss': 0.35043710470199585, 'train/mse_loss': 0.0120566226541996, 'train/n_groups': 3, 'train/total_loss': 0.18124686181545258, 'train/weight_mean': 1.1598106622695923, 'train/weight_std': 0.46320948004722595, 'train/weight_min': 0.2649979889392853, 'train/weight_max': 1.8159986734390259, 'train/victim_pct': 43.75, 'train/lucky_pct': 18.75, 'train/agreement_pct': 37.5, 'epoch': 0.16513357201872764}
{'train/listnet_loss': 0.40836310386657715, 'train/mse_loss': 0.010865062475204468, 'train/n_groups': 3, 'train/total_loss': 0.2096140831708908, 'train/weight_mean': 1.3516937494277954, 'train/weight_std': 0.5461522340774536, 'train/weight_min': 0.5432502031326294, 'train/weight_max': 2.234760284423828, 'train/victim_pct': 56.25, 'train/lucky_pct': 18.75, 'train/agreement_pct': 25.0, 'epoch': 0.1678876342605343}
{'train/listnet_loss': 0.23388195037841797, 'train/mse_loss': 0.0050739203579723835, 'train/n_groups': 2, 'train/total_loss': 0.11947793513536453, 'train/weight_mean': 1.0250160694122314, 'train/weight_std': 0.33821535110473633, 'train/weight_min': 0.536178708076477, 'train/weight_max': 1.648960828781128, 'train/victim_pct': 31.25, 'train/lucky_pct': 25.0, 'train/agreement_pct': 43.75, 'epoch': 0.17064169650234096}
{'train/listnet_loss': 0.4969874322414398, 'train/mse_loss': 0.007229956332594156, 'train/n_groups': 3, 'train/total_loss': 0.25210869312286377, 'train/weight_mean': 1.413998007774353, 'train/weight_std': 0.3858366012573242, 'train/weight_min': 0.6335201859474182, 'train/weight_max': 1.9808043241500854, 'train/victim_pct': 68.75, 'train/lucky_pct': 6.25, 'train/agreement_pct': 25.0, 'epoch': 0.17339575874414762}
{'train/listnet_loss': 0.2823885977268219, 'train/mse_loss': 0.012414246797561646, 'train/n_groups': 2, 'train/total_loss': 0.14740142226219177, 'train/weight_mean': 1.3925374746322632, 'train/weight_std': 0.44022485613822937, 'train/weight_min': 0.41499999165534973, 'train/weight_max': 2.1253461837768555, 'train/victim_pct': 75.0, 'train/lucky_pct': 12.5, 'train/agreement_pct': 12.5, 'epoch': 0.17614982098595428}
{'train/listnet_loss': 0.30662915110588074, 'train/mse_loss': 0.01032121293246746, 'train/n_groups': 2, 'train/total_loss': 0.15847517549991608, 'train/weight_mean': 1.1371724605560303, 'train/weight_std': 0.3528765141963959, 'train/weight_min': 0.550000011920929, 'train/weight_max': 1.7289918661117554, 'train/victim_pct': 50.0, 'train/lucky_pct': 18.75, 'train/agreement_pct': 31.25, 'epoch': 0.17890388322776093}
{'train/listnet_loss': 0.29048770666122437, 'train/mse_loss': 0.010881779715418816, 'train/n_groups': 4, 'train/total_loss': 0.15068474411964417, 'train/weight_mean': 0.8860441446304321, 'train/weight_std': 0.4211169481277466, 'train/weight_min': 0.4037499725818634, 'train/weight_max': 1.7479631900787354, 'train/victim_pct': 25.0, 'train/lucky_pct': 50.0, 'train/agreement_pct': 25.0, 'epoch': 0.18165794546956762}
{'train/listnet_loss': 0.329001784324646, 'train/mse_loss': 0.011367008090019226, 'train/n_groups': 1, 'train/total_loss': 0.1701844036579132, 'train/weight_mean': 1.7113232612609863, 'train/weight_std': 0.34752070903778076, 'train/weight_min': 1.0, 'train/weight_max': 2.2258684635162354, 'train/victim_pct': 87.5, 'train/lucky_pct': 0.0, 'train/agreement_pct': 12.5, 'epoch': 0.18441200771137428}
{'train/listnet_loss': 0.3233840763568878, 'train/mse_loss': 0.0038457540795207024, 'train/n_groups': 2, 'train/total_loss': 0.1636149138212204, 'train/weight_mean': 0.9392608404159546, 'train/weight_std': 0.46470990777015686, 'train/weight_min': 0.25, 'train/weight_max': 1.7586485147476196, 'train/victim_pct': 37.5, 'train/lucky_pct': 50.0, 'train/agreement_pct': 12.5, 'epoch': 0.18716606995318094}
{'train/listnet_loss': 0.2686804533004761, 'train/mse_loss': 0.00539424829185009, 'train/n_groups': 2, 'train/total_loss': 0.13703735172748566, 'train/weight_mean': 1.0483280420303345, 'train/weight_std': 0.33515042066574097, 'train/weight_min': 0.4682168662548065, 'train/weight_max': 1.5115339756011963, 'train/victim_pct': 37.5, 'train/lucky_pct': 25.0, 'train/agreement_pct': 37.5, 'epoch': 0.1899201321949876}
{'train/listnet_loss': 0.3412227928638458, 'train/mse_loss': 0.0034063332714140415, 'train/n_groups': 2, 'train/total_loss': 0.1723145693540573, 'train/weight_mean': 1.0970441102981567, 'train/weight_std': 0.2960861921310425, 'train/weight_min': 0.35499998927116394, 'train/weight_max': 1.4957062005996704, 'train/victim_pct': 37.5, 'train/lucky_pct': 12.5, 'train/agreement_pct': 50.0, 'epoch': 0.19267419443679426}
{'train/listnet_loss': 0.37285497784614563, 'train/mse_loss': 0.017605654895305634, 'train/n_groups': 2, 'train/total_loss': 0.19523032009601593, 'train/weight_mean': 1.4569158554077148, 'train/weight_std': 0.40521255135536194, 'train/weight_min': 0.5666010975837708, 'train/weight_max': 2.135681390762329, 'train/victim_pct': 68.75, 'train/lucky_pct': 6.25, 'train/agreement_pct': 25.0, 'epoch': 0.19542825667860095}
{'train/listnet_loss': 0.30551883578300476, 'train/mse_loss': 0.0016968910349532962, 'train/n_groups': 2, 'train/total_loss': 0.15360786020755768, 'train/weight_mean': 1.1087980270385742, 'train/weight_std': 0.3943888247013092, 'train/weight_min': 0.43299999833106995, 'train/weight_max': 1.8499584197998047, 'train/victim_pct': 37.5, 'train/lucky_pct': 18.75, 'train/agreement_pct': 43.75, 'epoch': 0.1981823189204076}
{'train/listnet_loss': 0.3884158134460449, 'train/mse_loss': 0.0046437932178378105, 'train/n_groups': 2, 'train/total_loss': 0.1965298056602478, 'train/weight_mean': 1.181214451789856, 'train/weight_std': 0.3317830562591553, 'train/weight_min': 1.0, 'train/weight_max': 1.9977054595947266, 'train/victim_pct': 25.0, 'train/lucky_pct': 0.0, 'train/agreement_pct': 75.0, 'epoch': 0.20093638116221427}
{'train/listnet_loss': 0.3325464129447937, 'train/mse_loss': 0.010998018085956573, 'train/n_groups': 2, 'train/total_loss': 0.17177221179008484, 'train/weight_mean': 1.3434280157089233, 'train/weight_std': 0.4817880392074585, 'train/weight_min': 0.3242500126361847, 'train/weight_max': 2.0233662128448486, 'train/victim_pct': 56.25, 'train/lucky_pct': 12.5, 'train/agreement_pct': 31.25, 'epoch': 0.20369044340402093}
{'train/listnet_loss': 0.348679780960083, 'train/mse_loss': 0.0015152017585933208, 'train/n_groups': 3, 'train/total_loss': 0.1750974953174591, 'train/weight_mean': 1.1667925119400024, 'train/weight_std': 0.45754724740982056, 'train/weight_min': 0.40899956226348877, 'train/weight_max': 1.9369831085205078, 'train/victim_pct': 56.25, 'train/lucky_pct': 25.0, 'train/agreement_pct': 18.75, 'epoch': 0.2064445056458276}
{'train/listnet_loss': 0.382758229970932, 'train/mse_loss': 0.002633442869409919, 'train/n_groups': 3, 'train/total_loss': 0.19269584119319916, 'train/weight_mean': 1.3083804845809937, 'train/weight_std': 0.37930575013160706, 'train/weight_min': 0.4614814817905426, 'train/weight_max': 1.9002567529678345, 'train/victim_pct': 68.75, 'train/lucky_pct': 12.5, 'train/agreement_pct': 18.75, 'epoch': 0.20919856788763427}
{'train/listnet_loss': 0.31398260593414307, 'train/mse_loss': 0.0026045250706374645, 'train/n_groups': 2, 'train/total_loss': 0.15829356014728546, 'train/weight_mean': 1.096686601638794, 'train/weight_std': 0.2901114225387573, 'train/weight_min': 0.48166802525520325, 'train/weight_max': 1.4927327632904053, 'train/victim_pct': 37.5, 'train/lucky_pct': 12.5, 'train/agreement_pct': 50.0, 'epoch': 0.21195263012944093}
{'train/listnet_loss': 0.31351238489151, 'train/mse_loss': 0.008327544666826725, 'train/n_groups': 2, 'train/total_loss': 0.16091996431350708, 'train/weight_mean': 1.1855318546295166, 'train/weight_std': 0.30981576442718506, 'train/weight_min': 0.3325067460536957, 'train/weight_max': 1.399999976158142, 'train/victim_pct': 62.5, 'train/lucky_pct': 12.5, 'train/agreement_pct': 25.0, 'epoch': 0.2147066923712476}
{'train/listnet_loss': 0.3813948929309845, 'train/mse_loss': 0.01753225177526474, 'train/n_groups': 2, 'train/total_loss': 0.19946357607841492, 'train/weight_mean': 1.3940507173538208, 'train/weight_std': 0.36154380440711975, 'train/weight_min': 0.47859692573547363, 'train/weight_max': 1.966176152229309, 'train/victim_pct': 75.0, 'train/lucky_pct': 6.25, 'train/agreement_pct': 18.75, 'epoch': 0.21746075461305425}
{'train/listnet_loss': 0.2783792316913605, 'train/mse_loss': 0.023482130840420723, 'train/n_groups': 2, 'train/total_loss': 0.15093068778514862, 'train/weight_mean': 1.072117567062378, 'train/weight_std': 0.6202292442321777, 'train/weight_min': 0.4300000071525574, 'train/weight_max': 2.1909635066986084, 'train/victim_pct': 31.25, 'train/lucky_pct': 56.25, 'train/agreement_pct': 12.5, 'epoch': 0.2202148168548609}
{'eval_loss': 0.0041399641198163195, 'eval_ranking_accuracy': 0.7987897712054358, 'eval_spearman': 0.7246095736842989, 'epoch': 0.22032497934453318}
{'train/listnet_loss': 0.3024023771286011, 'train/mse_loss': 0.011877764947712421, 'train/n_groups': 2, 'train/total_loss': 0.1571400761604309, 'train/weight_mean': 1.1699626445770264, 'train/weight_std': 0.37927934527397156, 'train/weight_min': 0.3542500138282776, 'train/weight_max': 1.8917412757873535, 'train/victim_pct': 50.0, 'train/lucky_pct': 18.75, 'train/agreement_pct': 31.25, 'epoch': 0.22296887909666757}
{'train/listnet_loss': 0.40482643246650696, 'train/mse_loss': 0.0032963789999485016, 'train/n_groups': 2, 'train/total_loss': 0.20406140387058258, 'train/weight_mean': 1.377764344215393, 'train/weight_std': 0.3309793174266815, 'train/weight_min': 1.0, 'train/weight_max': 2.0167224407196045, 'train/victim_pct': 62.5, 'train/lucky_pct': 0.0, 'train/agreement_pct': 37.5, 'epoch': 0.22572294133847426}
{'train/listnet_loss': 0.34992605447769165, 'train/mse_loss': 0.005866332445293665, 'train/n_groups': 2, 'train/total_loss': 0.177896186709404, 'train/weight_mean': 0.9846763014793396, 'train/weight_std': 0.3810783624649048, 'train/weight_min': 0.46442824602127075, 'train/weight_max': 1.457935094833374, 'train/victim_pct': 37.5, 'train/lucky_pct': 37.5, 'train/agreement_pct': 25.0, 'epoch': 0.22847700358028092}
{'train/listnet_loss': 0.4225143790245056, 'train/mse_loss': 0.00939192995429039, 'train/n_groups': 3, 'train/total_loss': 0.21595315635204315, 'train/weight_mean': 1.4689030647277832, 'train/weight_std': 0.41424840688705444, 'train/weight_min': 1.0, 'train/weight_max': 2.356706142425537, 'train/victim_pct': 68.75, 'train/lucky_pct': 0.0, 'train/agreement_pct': 31.25, 'epoch': 0.23123106582208758}
{'train/listnet_loss': 0.28405386209487915, 'train/mse_loss': 0.003118161577731371, 'train/n_groups': 2, 'train/total_loss': 0.14358600974082947, 'train/weight_mean': 1.0343399047851562, 'train/weight_std': 0.2854110300540924, 'train/weight_min': 0.5425002574920654, 'train/weight_max': 1.819427251815796, 'train/victim_pct': 18.75, 'train/lucky_pct': 18.75, 'train/agreement_pct': 62.5, 'epoch': 0.23398512806389424}
{'train/listnet_loss': 0.32746756076812744, 'train/mse_loss': 0.002522908616811037, 'train/n_groups': 2, 'train/total_loss': 0.1649952381849289, 'train/weight_mean': 1.1876323223114014, 'train/weight_std': 0.2500540614128113, 'train/weight_min': 0.6373909115791321, 'train/weight_max': 1.5410531759262085, 'train/victim_pct': 50.0, 'train/lucky_pct': 6.25, 'train/agreement_pct': 43.75, 'epoch': 0.2367391903057009}
{'train/listnet_loss': 0.360970675945282, 'train/mse_loss': 0.005208037793636322, 'train/n_groups': 3, 'train/total_loss': 0.18308936059474945, 'train/weight_mean': 1.283217191696167, 'train/weight_std': 0.26945069432258606, 'train/weight_min': 1.0, 'train/weight_max': 1.8049999475479126, 'train/victim_pct': 56.25, 'train/lucky_pct': 0.0, 'train/agreement_pct': 43.75, 'epoch': 0.23949325254750758}
{'train/listnet_loss': 0.36536723375320435, 'train/mse_loss': 0.004839989822357893, 'train/n_groups': 2, 'train/total_loss': 0.1851036101579666, 'train/weight_mean': 1.525020956993103, 'train/weight_std': 0.4299420416355133, 'train/weight_min': 0.5844142436981201, 'train/weight_max': 1.9921691417694092, 'train/victim_pct': 75.0, 'train/lucky_pct': 6.25, 'train/agreement_pct': 18.75, 'epoch': 0.24224731478931424}
{'train/listnet_loss': 0.27773112058639526, 'train/mse_loss': 0.006794818211346865, 'train/n_groups': 2, 'train/total_loss': 0.14226296544075012, 'train/weight_mean': 1.1024384498596191, 'train/weight_std': 0.3862673342227936, 'train/weight_min': 0.45050716400146484, 'train/weight_max': 1.820996880531311, 'train/victim_pct': 43.75, 'train/lucky_pct': 18.75, 'train/agreement_pct': 37.5, 'epoch': 0.2450013770311209}
{'train/listnet_loss': 0.22321924567222595, 'train/mse_loss': 0.007646980695426464, 'train/n_groups': 2, 'train/total_loss': 0.11543311178684235, 'train/weight_mean': 1.0119996070861816, 'train/weight_std': 0.37968921661376953, 'train/weight_min': 0.35499998927116394, 'train/weight_max': 1.715998649597168, 'train/victim_pct': 31.25, 'train/lucky_pct': 25.0, 'train/agreement_pct': 43.75, 'epoch': 0.24775543927292756}
{'train/listnet_loss': 0.29471755027770996, 'train/mse_loss': 0.006505798548460007, 'train/n_groups': 2, 'train/total_loss': 0.15061166882514954, 'train/weight_mean': 0.846867561340332, 'train/weight_std': 0.49113333225250244, 'train/weight_min': 0.25, 'train/weight_max': 1.8186054229736328, 'train/victim_pct': 25.0, 'train/lucky_pct': 56.25, 'train/agreement_pct': 18.75, 'epoch': 0.2505095015147342}
{'train/listnet_loss': 0.4960060715675354, 'train/mse_loss': 0.006444316357374191, 'train/n_groups': 3, 'train/total_loss': 0.25122520327568054, 'train/weight_mean': 1.4931162595748901, 'train/weight_std': 0.3355315923690796, 'train/weight_min': 1.0, 'train/weight_max': 2.4415886402130127, 'train/victim_pct': 81.25, 'train/lucky_pct': 0.0, 'train/agreement_pct': 18.75, 'epoch': 0.2532635637565409}
{'train/listnet_loss': 0.3554249405860901, 'train/mse_loss': 0.005343568976968527, 'train/n_groups': 2, 'train/total_loss': 0.18038424849510193, 'train/weight_mean': 1.2514338493347168, 'train/weight_std': 0.597498893737793, 'train/weight_min': 0.4771875739097595, 'train/weight_max': 2.806939125061035, 'train/victim_pct': 56.25, 'train/lucky_pct': 31.25, 'train/agreement_pct': 12.5, 'epoch': 0.25601762599834754}
{'train/listnet_loss': 0.2089127004146576, 'train/mse_loss': 0.004040481057018042, 'train/n_groups': 2, 'train/total_loss': 0.10647659003734589, 'train/weight_mean': 0.803088903427124, 'train/weight_std': 0.3193279206752777, 'train/weight_min': 0.25, 'train/weight_max': 1.399999976158142, 'train/victim_pct': 12.5, 'train/lucky_pct': 50.0, 'train/agreement_pct': 37.5, 'epoch': 0.25877168824015423}
{'train/listnet_loss': 0.33559510111808777, 'train/mse_loss': 0.005535101983696222, 'train/n_groups': 3, 'train/total_loss': 0.17056509852409363, 'train/weight_mean': 1.1710153818130493, 'train/weight_std': 0.43018433451652527, 'train/weight_min': 0.35499998927116394, 'train/weight_max': 1.9312386512756348, 'train/victim_pct': 56.25, 'train/lucky_pct': 25.0, 'train/agreement_pct': 18.75, 'epoch': 0.2615257504819609}
{'train/listnet_loss': 0.4464847445487976, 'train/mse_loss': 0.0048323730006814, 'train/n_groups': 3, 'train/total_loss': 0.2256585657596588, 'train/weight_mean': 1.292015790939331, 'train/weight_std': 0.39144599437713623, 'train/weight_min': 0.6800040006637573, 'train/weight_max': 2.4319522380828857, 'train/victim_pct': 56.25, 'train/lucky_pct': 6.25, 'train/agreement_pct': 37.5, 'epoch': 0.26427981272376755}
{'train/listnet_loss': 0.2528691291809082, 'train/mse_loss': 0.005601847544312477, 'train/n_groups': 2, 'train/total_loss': 0.12923549115657806, 'train/weight_mean': 0.9576819539070129, 'train/weight_std': 0.39478930830955505, 'train/weight_min': 0.3639995753765106, 'train/weight_max': 1.4728705883026123, 'train/victim_pct': 37.5, 'train/lucky_pct': 43.75, 'train/agreement_pct': 18.75, 'epoch': 0.26703387496557424}
{'train/listnet_loss': 0.34494051337242126, 'train/mse_loss': 0.006143922917544842, 'train/n_groups': 3, 'train/total_loss': 0.1755422204732895, 'train/weight_mean': 0.9990929365158081, 'train/weight_std': 0.44009217619895935, 'train/weight_min': 0.26049932837486267, 'train/weight_max': 1.843012809753418, 'train/victim_pct': 31.25, 'train/lucky_pct': 31.25, 'train/agreement_pct': 37.5, 'epoch': 0.26978793720738087}
{'train/listnet_loss': 0.40194520354270935, 'train/mse_loss': 0.004730231128633022, 'train/n_groups': 3, 'train/total_loss': 0.20333771407604218, 'train/weight_mean': 1.2461237907409668, 'train/weight_std': 0.4274986982345581, 'train/weight_min': 0.43299999833106995, 'train/weight_max': 1.8659043312072754, 'train/victim_pct': 62.5, 'train/lucky_pct': 18.75, 'train/agreement_pct': 18.75, 'epoch': 0.27254199944918756}
{'train/listnet_loss': 0.32825013995170593, 'train/mse_loss': 0.0037223140243440866, 'train/n_groups': 3, 'train/total_loss': 0.16598622500896454, 'train/weight_mean': 1.1946303844451904, 'train/weight_std': 0.2753937542438507, 'train/weight_min': 0.44457048177719116, 'train/weight_max': 1.5154825448989868, 'train/victim_pct': 56.25, 'train/lucky_pct': 6.25, 'train/agreement_pct': 37.5, 'epoch': 0.27529606169099424}
{'train/listnet_loss': 0.3068813681602478, 'train/mse_loss': 0.009190409444272518, 'train/n_groups': 2, 'train/total_loss': 0.15803588926792145, 'train/weight_mean': 1.3073464632034302, 'train/weight_std': 0.4897363781929016, 'train/weight_min': 0.46446266770362854, 'train/weight_max': 2.0765819549560547, 'train/victim_pct': 56.25, 'train/lucky_pct': 18.75, 'train/agreement_pct': 25.0, 'epoch': 0.2780501239328009}
{'train/listnet_loss': 0.26215553283691406, 'train/mse_loss': 0.0024697179906070232, 'train/n_groups': 2, 'train/total_loss': 0.1323126256465912, 'train/weight_mean': 0.9553449153900146, 'train/weight_std': 0.3703414499759674, 'train/weight_min': 0.4126361310482025, 'train/weight_max': 1.820996880531311, 'train/victim_pct': 18.75, 'train/lucky_pct': 31.25, 'train/agreement_pct': 50.0, 'epoch': 0.28080418617460756}
{'train/listnet_loss': 0.3743823170661926, 'train/mse_loss': 0.011954855173826218, 'train/n_groups': 2, 'train/total_loss': 0.19316858053207397, 'train/weight_mean': 1.4148924350738525, 'train/weight_std': 0.32709935307502747, 'train/weight_min': 0.47400838136672974, 'train/weight_max': 1.8169983625411987, 'train/victim_pct': 81.25, 'train/lucky_pct': 6.25, 'train/agreement_pct': 12.5, 'epoch': 0.2835582484164142}
{'train/listnet_loss': 0.2601930499076843, 'train/mse_loss': 0.01511374395340681, 'train/n_groups': 2, 'train/total_loss': 0.1376533955335617, 'train/weight_mean': 0.9685050249099731, 'train/weight_std': 0.41089943051338196, 'train/weight_min': 0.2850736379623413, 'train/weight_max': 1.720316767692566, 'train/victim_pct': 31.25, 'train/lucky_pct': 43.75, 'train/agreement_pct': 25.0, 'epoch': 0.2863123106582209}
{'train/listnet_loss': 0.30717167258262634, 'train/mse_loss': 0.007365753874182701, 'train/n_groups': 3, 'train/total_loss': 0.1572687178850174, 'train/weight_mean': 0.909713864326477, 'train/weight_std': 0.4218120574951172, 'train/weight_min': 0.4983319640159607, 'train/weight_max': 1.7509558200836182, 'train/victim_pct': 25.0, 'train/lucky_pct': 56.25, 'train/agreement_pct': 18.75, 'epoch': 0.28906637290002757}
{'train/listnet_loss': 0.2996935546398163, 'train/mse_loss': 0.0033810860477387905, 'train/n_groups': 2, 'train/total_loss': 0.15153731405735016, 'train/weight_mean': 1.1388554573059082, 'train/weight_std': 0.27860400080680847, 'train/weight_min': 0.699999988079071, 'train/weight_max': 1.7219964265823364, 'train/victim_pct': 37.5, 'train/lucky_pct': 12.5, 'train/agreement_pct': 50.0, 'epoch': 0.2918204351418342}
{'train/listnet_loss': 0.3728904724121094, 'train/mse_loss': 0.011566008441150188, 'train/n_groups': 2, 'train/total_loss': 0.19222824275493622, 'train/weight_mean': 1.4184343814849854, 'train/weight_std': 0.34681519865989685, 'train/weight_min': 0.35499998927116394, 'train/weight_max': 1.7599999904632568, 'train/victim_pct': 81.25, 'train/lucky_pct': 6.25, 'train/agreement_pct': 12.5, 'epoch': 0.2945744973836409}
{'train/listnet_loss': 0.42948460578918457, 'train/mse_loss': 0.005422765389084816, 'train/n_groups': 3, 'train/total_loss': 0.21745368838310242, 'train/weight_mean': 1.306902527809143, 'train/weight_std': 0.3679378926753998, 'train/weight_min': 0.5199999809265137, 'train/weight_max': 1.7999999523162842, 'train/victim_pct': 68.75, 'train/lucky_pct': 12.5, 'train/agreement_pct': 18.75, 'epoch': 0.2973285596254475}
{'train/listnet_loss': 0.37111902236938477, 'train/mse_loss': 0.0028986744582653046, 'train/n_groups': 3, 'train/total_loss': 0.1870088428258896, 'train/weight_mean': 1.1346173286437988, 'train/weight_std': 0.36752554774284363, 'train/weight_min': 0.35499998927116394, 'train/weight_max': 1.9204128980636597, 'train/victim_pct': 37.5, 'train/lucky_pct': 12.5, 'train/agreement_pct': 50.0, 'epoch': 0.3000826218672542}
{'train/listnet_loss': 0.31048670411109924, 'train/mse_loss': 0.0028135464526712894, 'train/n_groups': 2, 'train/total_loss': 0.1566501259803772, 'train/weight_mean': 1.169262409210205, 'train/weight_std': 0.3097040355205536, 'train/weight_min': 0.3542500138282776, 'train/weight_max': 1.4539475440979004, 'train/victim_pct': 56.25, 'train/lucky_pct': 12.5, 'train/agreement_pct': 31.25, 'epoch': 0.30283668410906084}
{'train/listnet_loss': 0.34983909130096436, 'train/mse_loss': 0.009190117940306664, 'train/n_groups': 2, 'train/total_loss': 0.17951460182666779, 'train/weight_mean': 1.3187220096588135, 'train/weight_std': 0.4502863883972168, 'train/weight_min': 0.4307500123977661, 'train/weight_max': 2.1548659801483154, 'train/victim_pct': 62.5, 'train/lucky_pct': 12.5, 'train/agreement_pct': 25.0, 'epoch': 0.3055907463508675}
{'train/listnet_loss': 0.2760830521583557, 'train/mse_loss': 0.00841396301984787, 'train/n_groups': 2, 'train/total_loss': 0.1422485113143921, 'train/weight_mean': 1.0614349842071533, 'train/weight_std': 0.3704075515270233, 'train/weight_min': 0.4300000071525574, 'train/weight_max': 1.5282891988754272, 'train/victim_pct': 43.75, 'train/lucky_pct': 25.0, 'train/agreement_pct': 31.25, 'epoch': 0.3083448085926742}
{'train/listnet_loss': 0.4047780930995941, 'train/mse_loss': 0.0019209947204217315, 'train/n_groups': 3, 'train/total_loss': 0.2033495455980301, 'train/weight_mean': 1.2337496280670166, 'train/weight_std': 0.20791810750961304, 'train/weight_min': 1.0, 'train/weight_max': 1.5159986019134521, 'train/victim_pct': 56.25, 'train/lucky_pct': 0.0, 'train/agreement_pct': 43.75, 'epoch': 0.31109887083448085}
{'train/listnet_loss': 0.470833420753479, 'train/mse_loss': 0.006099419202655554, 'train/n_groups': 3, 'train/total_loss': 0.23846642673015594, 'train/weight_mean': 1.3780746459960938, 'train/weight_std': 0.4495476484298706, 'train/weight_min': 0.6159998774528503, 'train/weight_max': 2.3341970443725586, 'train/victim_pct': 56.25, 'train/lucky_pct': 6.25, 'train/agreement_pct': 37.5, 'epoch': 0.31385293307628753}
{'train/listnet_loss': 0.31336474418640137, 'train/mse_loss': 0.015290537849068642, 'train/n_groups': 3, 'train/total_loss': 0.16432763636112213, 'train/weight_mean': 0.9778501987457275, 'train/weight_std': 0.4205577075481415, 'train/weight_min': 0.4021875858306885, 'train/weight_max': 1.7113142013549805, 'train/victim_pct': 25.0, 'train/lucky_pct': 43.75, 'train/agreement_pct': 31.25, 'epoch': 0.31660699531809416}
{'train/listnet_loss': 0.34054094552993774, 'train/mse_loss': 0.0027414411306381226, 'train/n_groups': 3, 'train/total_loss': 0.17164120078086853, 'train/weight_mean': 1.0033445358276367, 'train/weight_std': 0.43556952476501465, 'train/weight_min': 0.40890687704086304, 'train/weight_max': 1.8239953517913818, 'train/victim_pct': 37.5, 'train/lucky_pct': 37.5, 'train/agreement_pct': 25.0, 'epoch': 0.31936105755990085}
{'train/listnet_loss': 0.2880339026451111, 'train/mse_loss': 0.002828705357387662, 'train/n_groups': 2, 'train/total_loss': 0.1454313099384308, 'train/weight_mean': 0.8788124322891235, 'train/weight_std': 0.2818744480609894, 'train/weight_min': 0.35499998927116394, 'train/weight_max': 1.4169983863830566, 'train/victim_pct': 12.5, 'train/lucky_pct': 43.75, 'train/agreement_pct': 43.75, 'epoch': 0.32211511980170754}
{'train/listnet_loss': 0.3534022867679596, 'train/mse_loss': 0.006849000696092844, 'train/n_groups': 2, 'train/total_loss': 0.1801256388425827, 'train/weight_mean': 1.368092656135559, 'train/weight_std': 0.2711884081363678, 'train/weight_min': 1.0, 'train/weight_max': 1.8049999475479126, 'train/victim_pct': 68.75, 'train/lucky_pct': 0.0, 'train/agreement_pct': 31.25, 'epoch': 0.32486918204351417}
{'train/listnet_loss': 0.29727643728256226, 'train/mse_loss': 0.003376818262040615, 'train/n_groups': 2, 'train/total_loss': 0.15032662451267242, 'train/weight_mean': 1.1576393842697144, 'train/weight_std': 0.31106072664260864, 'train/weight_min': 0.5030314922332764, 'train/weight_max': 1.5321046113967896, 'train/victim_pct': 50.0, 'train/lucky_pct': 12.5, 'train/agreement_pct': 37.5, 'epoch': 0.32762324428532086}
{'train/listnet_loss': 0.3188501000404358, 'train/mse_loss': 0.016044436022639275, 'train/n_groups': 3, 'train/total_loss': 0.1674472689628601, 'train/weight_mean': 1.169023036956787, 'train/weight_std': 0.3860362470149994, 'train/weight_min': 0.5030314922332764, 'train/weight_max': 1.6967633962631226, 'train/victim_pct': 50.0, 'train/lucky_pct': 25.0, 'train/agreement_pct': 25.0, 'epoch': 0.3303773065271275}
{'eval_loss': 0.003928220900546672, 'eval_ranking_accuracy': 0.8046047901659219, 'eval_spearman': 0.7427174608217985, 'epoch': 0.33048746901679976}
{'train/listnet_loss': 0.2679136395454407, 'train/mse_loss': 0.002715885639190674, 'train/n_groups': 2, 'train/total_loss': 0.13531476259231567, 'train/weight_mean': 1.0734790563583374, 'train/weight_std': 0.28793931007385254, 'train/weight_min': 0.35499998927116394, 'train/weight_max': 1.499668002128601, 'train/victim_pct': 31.25, 'train/lucky_pct': 12.5, 'train/agreement_pct': 56.25, 'epoch': 0.3331313687689342}
{'train/listnet_loss': 0.3300234079360962, 'train/mse_loss': 0.0021926607005298138, 'train/n_groups': 2, 'train/total_loss': 0.16610802710056305, 'train/weight_mean': 1.250898003578186, 'train/weight_std': 0.3244723379611969, 'train/weight_min': 0.41499999165534973, 'train/weight_max': 1.820996880531311, 'train/victim_pct': 68.75, 'train/lucky_pct': 12.5, 'train/agreement_pct': 18.75, 'epoch': 0.33588543101074086}
{'train/listnet_loss': 0.32130861282348633, 'train/mse_loss': 0.004951084032654762, 'train/n_groups': 3, 'train/total_loss': 0.16312985122203827, 'train/weight_mean': 1.063913345336914, 'train/weight_std': 0.3717326819896698, 'train/weight_min': 0.550000011920929, 'train/weight_max': 2.044971466064453, 'train/victim_pct': 25.0, 'train/lucky_pct': 18.75, 'train/agreement_pct': 56.25, 'epoch': 0.3386394932525475}
